,date,airsensor_moisture,airsensor_temperature,leafsensor_moisture,first,second
62,2021-08-14 03:00:00+00:00,91.38666083333334,20.2749925,0.2027499999999999,-1.8879387645865051,4.520476931719886
63,2021-08-14 04:00:00+00:00,92.13499583333332,20.369980833333333,0.1253333333333333,-1.6345434024115528,7.91201448909109
64,2021-08-14 05:00:00+00:00,90.79998916666666,20.6224875,0.2311666666666666,-1.3815885172543045,12.128088362512512
65,2021-08-14 06:00:00+00:00,79.5574975,22.97666333333333,0.3156666666666666,-1.1881345168961008,15.23755662882511
66,2021-08-14 07:00:00+00:00,63.98332583333333,26.876661666666667,0.2068333333333333,-1.5081883656708932,9.500664621953236
67,2021-08-14 08:00:00+00:00,53.3983225,30.1974875,0.2270833333333333,-1.9979629919676665,3.499700822588281
68,2021-08-14 09:00:00+00:00,46.67082166666666,32.5008225,0.26025,-2.2974110000000003,1.3130758040906243
69,2021-08-14 10:00:00+00:00,41.0399975,35.03831833333333,0.1538333333333333,-2.2974110000000003,0.3091971830804452
70,2021-08-14 11:00:00+00:00,38.259147500000005,35.818330833333334,0.1986666666666666,-2.2974110000000003,0.21037484920437555
71,2021-08-14 12:00:00+00:00,33.56497916666667,38.27165416666666,0.2205,-2.2974110000000003,0.03348889135840194
72,2021-08-14 13:00:00+00:00,34.301656666666666,39.834165,0.2365833333333333,-2.647866,0.00931083972656177
73,2021-08-14 14:00:00+00:00,33.2083275,40.10249666666667,0.0934999999999999,-2.647866,0.0
74,2021-08-14 15:00:00+00:00,38.87323833333333,38.04582916666667,0.3243333333333333,-2.597801,0.0002835188260053023
75,2021-08-14 16:00:00+00:00,42.85083083333333,36.491663333333335,0.2153333333333333,-2.597801,0.004130176593519774
76,2021-08-14 17:00:00+00:00,50.20582916666667,32.524161666666664,0.2311666666666666,-2.597801,0.1447453717867475
77,2021-08-14 18:00:00+00:00,59.59083,29.51332083333333,0.2511666666666667,-2.392148888657694,1.2103620213763766
78,2021-08-14 19:00:00+00:00,68.84747916666667,27.241655,0.1989999999999999,-2.2826590774498556,4.436844904193638
79,2021-08-14 20:00:00+00:00,77.47907636363637,25.489065454545457,0.3004545454545454,-2.0052980703934806,10.142646565456149
80,2021-08-14 21:00:00+00:00,83.49749583333333,24.291654166666664,0.1621666666666666,-1.9565590485902908,17.006957794345624
81,2021-08-14 22:00:00+00:00,87.27666416666666,23.3316625,0.3199166666666667,-1.6865325424339943,24.553975843334186
82,2021-08-14 23:00:00+00:00,90.16999666666668,22.73916333333333,0.2534166666666667,-1.42260009322175,31.699938522840952
83,2021-08-15 00:00:00+00:00,90.71831333333334,22.381645,0.1843333333333333,-1.1635362962585871,38.485105573321256
84,2021-08-15 01:00:00+00:00,91.47907636363637,21.699086363636365,0.1636363636363636,-0.8924452555003821,45.86064722869705
85,2021-08-15 02:00:00+00:00,91.85915333333332,21.3366625,0.3110833333333333,-0.6318622796979874,52.28397404062191
86,2021-08-15 03:00:00+00:00,91.87415416666666,21.127480833333333,0.2025833333333333,-0.3751178447438681,58.202372263037574
87,2021-08-15 04:00:00+00:00,93.5658225,21.117496666666668,0.2065833333333333,-0.12237172691350029,63.64583972430575
88,2021-08-15 05:00:00+00:00,90.35915416666668,21.717495,0.2248333333333333,0.10985082990883566,68.01954311182708
89,2021-08-15 06:00:00+00:00,80.632495,23.538319166666668,0.3263333333333333,0.21338724607336346,66.5942432388497
90,2021-08-15 07:00:00+00:00,69.94749416666667,26.7474975,0.14575,-0.33848551795661486,0.0
91,2021-08-15 08:00:00+00:00,65.32248750000001,28.429995833333333,0.0975833333333333,-0.7769516151203177,0.0
92,2021-08-15 09:00:00+00:00,56.89332916666667,31.29999583333333,0.22075,-1.761635553750315,0.031984474829183096
93,2021-08-15 10:00:00+00:00,50.68749416666666,33.484995,0.1536666666666666,-2.647866,0.03560250598965142
94,2021-08-15 11:00:00+00:00,41.71233166666666,36.57082833333333,0.3886666666666666,-2.597801,0.008726271291847887
95,2021-08-15 12:00:00+00:00,34.97166,40.37833166666667,0.24125,-2.597801,0.00051860302735518
96,2021-08-15 13:00:00+00:00,37.74915333333333,38.398245,0.3034166666666666,-2.547736,0.005198253222649107
97,2021-08-15 14:00:00+00:00,45.82082833333334,33.964911666666666,0.22075,-2.547736,0.23402059991038948
98,2021-08-15 15:00:00+00:00,56.39998916666667,30.5299875,0.11375,-2.451246493010472,0.0
99,2021-08-15 16:00:00+00:00,45.27582666666667,34.165735833333336,0.207,-2.547736,0.005688830328021144
100,2021-08-15 17:00:00+00:00,52.389915,31.745820833333337,0.2576666666666666,-2.471245118468417,0.10046319467397202
101,2021-08-15 18:00:00+00:00,59.60415416666667,28.699155833333336,0.3144166666666667,-2.0507821411408766,0.9591838655007456
102,2021-08-15 19:00:00+00:00,59.29915916666667,26.559161666666668,0.26175,-1.6678338775511605,3.520649811418708
103,2021-08-15 20:00:00+00:00,65.10832916666666,25.01582666666667,0.2304166666666666,-1.5422277653495016,7.928690269189564
104,2021-08-15 21:00:00+00:00,71.05998666666666,23.935828333333333,0.2838333333333333,-1.2412925677353934,13.528852999503604
105,2021-08-15 22:00:00+00:00,76.05332750000001,23.52332583333333,0.2094166666666666,-1.216388167891175,18.96590656267869
106,2021-08-15 23:00:00+00:00,76.00832000000001,23.3841625,0.4244999999999999,-0.9688178609476124,24.410171758407408
107,2021-08-16 00:00:00+00:00,73.5841625,23.292496666666665,0.2345833333333333,-0.9631194280744504,30.118510169608058
108,2021-08-16 01:00:00+00:00,73.61080416666667,23.127485,0.07925,-0.9533091204396271,0.0
109,2021-08-16 02:00:00+00:00,75.1549875,22.614996666666663,0.1605,-0.9265105770031168,0.4751310783562612
110,2021-08-16 03:00:00+00:00,79.87832916666666,22.3433075,0.2102499999999999,-2.647866,1.9305725603718682
111,2021-08-16 04:00:00+00:00,78.99749666666666,22.0349775,0.1523333333333333,-2.647866,4.383205983796179
112,2021-08-16 05:00:00+00:00,72.92082833333333,21.64499333333333,0.23975,-2.647866,7.81123064046122
113,2021-08-16 06:00:00+00:00,69.81999666666667,21.97083083333333,0.28525,-2.398271135171329,11.74950187070939
114,2021-08-16 07:00:00+00:00,68.64748666666667,23.33166,0.2315,-2.407532613456956,14.656503943006694
115,2021-08-16 08:00:00+00:00,63.177487500000005,23.56582833333333,0.1460833333333333,-2.409690289042899,0.0
116,2021-08-16 09:00:00+00:00,57.65082916666666,24.225828333333336,0.2490833333333333,-2.416662794076899,0.38409519966499106
117,2021-08-16 10:00:00+00:00,54.13416166666667,25.150828333333333,0.1256666666666666,-2.647866,0.0
118,2021-08-16 11:00:00+00:00,40.65998583333333,30.349994166666665,0.1883333333333333,-2.647866,0.05173265476901001
119,2021-08-16 12:00:00+00:00,34.1666525,31.5174975,0.2453333333333333,-2.647866,0.11381950512373562
120,2021-08-16 13:00:00+00:00,32.6483125,32.628328333333336,0.2030833333333333,-2.647866,0.13605691704783318
121,2021-08-16 14:00:00+00:00,32.9874125,31.860745833333336,0.20725,-2.647866,0.3764724187171442
122,2021-08-16 15:00:00+00:00,33.891645833333335,29.23915333333333,0.1949999999999999,-2.647866,2.119826033852723
123,2021-08-16 16:00:00+00:00,40.71832583333333,25.047495833333333,0.13775,-2.647866,0.0
124,2021-08-16 17:00:00+00:00,48.456655833333336,22.454979166666664,0.16825,-2.647866,0.4818230806308832
125,2021-08-16 18:00:00+00:00,52.309995,20.778320833333336,0.1375833333333333,-2.647866,0.0
126,2021-08-16 19:00:00+00:00,57.63332666666667,20.270813333333333,0.168,-2.647866,0.5126064895131566
127,2021-08-16 20:00:00+00:00,58.59582833333334,19.63832833333333,0.10975,-2.647866,0.0
128,2021-08-16 21:00:00+00:00,61.7991575,19.367496666666668,0.122,-2.647866,0.0
129,2021-08-16 22:00:00+00:00,77.42747166666668,18.04083083333333,0.2009999999999999,-2.647866,0.4261492662912203
130,2021-08-16 23:00:00+00:00,85.64498833333333,17.052486666666667,0.1258333333333333,-2.647866,0.0
131,2021-08-17 00:00:00+00:00,86.50166,16.938329166666666,0.1644166666666666,-2.647866,0.35454725655675867
132,2021-08-17 01:00:00+00:00,87.53664666666667,16.619159166666666,0.2004166666666666,-2.647866,1.322722993809633
133,2021-08-17 02:00:00+00:00,88.57248,16.449994999999998,0.2649166666666666,-2.4180663846100376,2.8474568311092963
134,2021-08-17 03:00:00+00:00,88.70331333333333,16.373330833333334,0.17675,-2.4189892508282873,4.923753170644041
135,2021-08-17 04:00:00+00:00,84.22082916666666,16.234993333333332,0.1504166666666666,-2.4206994385587337,7.36034819810456
136,2021-08-17 05:00:00+00:00,86.10582166666667,16.415813333333332,0.1838333333333333,-2.4184756632195485,10.835174776114664
137,2021-08-17 06:00:00+00:00,80.64082666666667,18.6408275,0.0934999999999999,-2.647866,0.0
138,2021-08-17 07:00:00+00:00,67.04582833333333,21.52082916666667,0.2346666666666666,-2.647866,0.5095231672405331
139,2021-08-17 08:00:00+00:00,59.14666416666666,21.417484166666668,0.1964166666666666,-2.647866,2.029571921989737
140,2021-08-17 09:00:00+00:00,47.645829166666665,24.54582083333333,0.15175,-2.647866,3.2156873438837885
141,2021-08-17 10:00:00+00:00,36.79166333333333,30.84499333333333,0.3681666666666667,-2.5593451224107335,0.6459951082841031
142,2021-08-17 11:00:00+00:00,34.5299875,31.048321666666663,0.18075,-2.5658227372700386,0.9083002444680299
143,2021-08-17 12:00:00+00:00,30.4974975,30.704985000000004,0.126,-2.5549573358288398,0.0
144,2021-08-17 13:00:00+00:00,31.4533275,30.188329166666666,0.217,-2.539277913995443,0.05588932509071887
145,2021-08-17 14:00:00+00:00,31.14499583333333,30.97333,0.12375,-2.647866,0.0
146,2021-08-17 15:00:00+00:00,36.504154166666666,28.153314166666664,0.1746666666666666,-2.647866,0.13205578436986665
147,2021-08-17 16:00:00+00:00,42.13749583333333,25.149990833333334,0.2061666666666666,-2.647866,1.2757007394996078
148,2021-08-17 17:00:00+00:00,46.11665083333333,22.39582,0.14425,-2.647866,0.0
149,2021-08-17 18:00:00+00:00,51.00330416666667,19.86997833333333,0.1585,-2.647866,0.5051107590483439
150,2021-08-17 19:00:00+00:00,53.04665583333334,18.354985000000003,0.29575,-2.4008348352838396,1.764479753059911
151,2021-08-17 20:00:00+00:00,53.88582083333333,17.709161666666667,0.1338333333333333,-2.405448686645232,0.0
152,2021-08-17 21:00:00+00:00,59.17414583333333,17.79666166666667,0.1360833333333333,-2.404749806053149,0.0
153,2021-08-17 22:00:00+00:00,59.68249333333333,17.768326666666667,0.2835833333333333,-2.1620811842641343,0.409537651702474
154,2021-08-17 23:00:00+00:00,61.80416333333333,17.6608275,0.2711666666666666,-1.921801966288446,1.6012896106221919
155,2021-08-18 00:00:00+00:00,62.82916166666666,17.295828333333333,0.3264166666666666,-1.6926526088795955,3.358658986563101
156,2021-08-18 01:00:00+00:00,63.67248666666666,17.045820833333334,0.1543333333333333,-1.7023980109912216,5.636442995334678
157,2021-08-18 02:00:00+00:00,66.30582833333334,16.68666166666667,0.1280833333333333,-1.717719671256596,0.0
158,2021-08-18 03:00:00+00:00,65.1899875,16.652495833333333,0.1320833333333333,-1.7192583462576054,0.0
159,2021-08-18 04:00:00+00:00,69.97998750000001,16.214155833333333,0.1636666666666666,-2.647866,0.3038802577802757
160,2021-08-18 05:00:00+00:00,68.78415583333334,16.49583,0.1617499999999999,-2.647866,1.288454660003857
161,2021-08-18 06:00:00+00:00,70.7258125,17.434995,0.0813333333333333,-2.647866,0.0
162,2021-08-18 07:00:00+00:00,66.174145,18.40832,0.1925,-2.647866,0.44696451929663317
163,2021-08-18 08:00:00+00:00,59.90582,19.968329166666667,0.2719166666666666,-2.3948125512637763,2.013888686871246
164,2021-08-18 09:00:00+00:00,43.08907083333333,26.16582333333333,0.1824166666666666,-2.4447740860172624,2.226430929871015
165,2021-08-18 10:00:00+00:00,40.36581916666667,27.064139166666667,0.08325,-2.4616410827315445,0.0
166,2021-08-18 11:00:00+00:00,38.06249666666667,28.6216625,0.1401666666666666,-2.4966613103759987,0.0
167,2021-08-18 12:00:00+00:00,34.0408225,31.046661666666665,0.2234166666666666,-2.647866,0.03652271264432683
168,2021-08-18 13:00:00+00:00,34.093996,31.645994,0.3988,-2.585586217340534,0.10613275040506354
169,2021-08-18 14:00:00+00:00,37.611648333333335,31.20998,0.2071666666666667,-2.5710619279366043,0.3014641065161139
170,2021-08-18 15:00:00+00:00,39.29665666666667,30.291661666666663,0.1418333333333333,-2.542349347128649,0.0
171,2021-08-18 16:00:00+00:00,43.047493333333335,28.22998,0.2714166666666666,-2.326463951857208,0.12833270460548274
172,2021-08-18 17:00:00+00:00,49.634905,24.54083,0.2145,-2.193042720348478,1.4435293089185341
173,2021-08-18 18:00:00+00:00,56.40749666666667,20.974996666666662,0.1415833333333333,-2.1422089258767,0.0
174,2021-08-18 19:00:00+00:00,67.4808225,18.604164166666667,0.1579166666666666,-2.1509168378459913,0.45719629734254363
175,2021-08-18 20:00:00+00:00,70.94285571428573,18.571425714285716,0.1978571428571428,-2.647866,1.8097114294327366
176,2021-08-18 21:00:00+00:00,70.12666333333334,18.515,0.2468333333333333,-2.647866,4.000582736116498
177,2021-08-18 22:00:00+00:00,71.9441525,18.4024875,0.1275833333333333,-2.647866,0.0
178,2021-08-18 23:00:00+00:00,74.39248166666667,17.80333,0.1496666666666666,-2.647866,0.0
179,2021-08-19 00:00:00+00:00,77.10249416666667,17.505830833333334,0.19625,-2.647866,0.39275512656775646
180,2021-08-19 01:00:00+00:00,78.05999666666666,17.4433275,0.1705833333333333,-2.647866,1.5456089653807736
181,2021-08-19 02:00:00+00:00,77.28164666666667,17.621661666666665,0.1743333333333333,-2.647866,3.5450758001867477
182,2021-08-19 03:00:00+00:00,76.48416250000001,17.5583275,0.2031666666666667,-2.647866,6.153751761003257
183,2021-08-19 04:00:00+00:00,79.15332500000001,17.109155833333332,0.2816666666666667,-2.4108639436380526,8.765266006425565
184,2021-08-19 05:00:00+00:00,81.54248750000001,17.114155,0.1768333333333333,-2.410814332904678,12.385243235087973
185,2021-08-19 06:00:00+00:00,76.1216625,18.4533275,0.2718333333333333,-2.1526195387282137,19.80336926535814
186,2021-08-19 07:00:00+00:00,66.7083175,21.17749583333333,0.0870833333333333,-2.1430388742496356,0.0
187,2021-08-19 08:00:00+00:00,59.02246416666667,23.24166166666667,0.154,-2.1656288071672978,0.4442525160273658
188,2021-08-19 09:00:00+00:00,45.8566475,27.18915416666667,0.1441666666666666,-2.280497143340611,0.0
189,2021-08-19 10:00:00+00:00,42.6708275,28.05332083333333,0.2190833333333333,-2.647866,0.1370132934142565
190,2021-08-19 11:00:00+00:00,41.2033275,30.16416166666667,0.3030833333333333,-2.538564217241399,0.2259377541112606
191,2021-08-19 12:00:00+00:00,38.52332166666667,31.52906833333333,0.1879166666666666,-2.5816349080500176,0.25431529674535547
192,2021-08-19 13:00:00+00:00,35.89666166666667,31.8374875,0.2673333333333333,-2.536427208169222,0.3813804840838264
193,2021-08-19 14:00:00+00:00,37.50916,30.983319166666664,0.1708333333333333,-2.4796106331106063,0.9391295976749814
194,2021-08-19 15:00:00+00:00,39.66748666666667,29.2966525,0.2142499999999999,-2.380361238766384,2.9655693222852997
195,2021-08-19 16:00:00+00:00,39.77082833333333,29.180819166666662,0.34775,-2.2373306143292844,4.213524412380421
196,2021-08-19 17:00:00+00:00,48.0349875,26.725828333333336,0.2068333333333333,-2.0692763939806973,12.758111052065868
197,2021-08-19 18:00:00+00:00,59.90416083333333,22.307495,0.1616666666666666,-1.9043932307978637,32.68953412765059
198,2021-08-19 19:00:00+00:00,63.80249666666666,21.0066625,0.2834166666666666,-1.6367787444589936,40.370139026655984
199,2021-08-19 20:00:00+00:00,67.53416,20.174986666666666,0.14525,-1.6348383108677411,0.0
200,2021-08-19 21:00:00+00:00,71.28081999999999,19.1616625,0.10775,-1.643766344323994,0.0
201,2021-08-19 22:00:00+00:00,72.28582,19.05916333333333,0.2816666666666667,-1.3947337851150832,0.4782975795265543
202,2021-08-19 23:00:00+00:00,76.32083083333333,18.435821666666666,0.251,-1.1627461530277325,1.7817290319688484
203,2021-08-20 00:00:00+00:00,80.03413583333334,17.30333166666667,0.2488333333333333,-1.2146246941160248,3.3630408499783826
204,2021-08-20 01:00:00+00:00,88.49748833333332,16.544995,0.1435833333333333,-1.2623545255532265,0.0
205,2021-08-20 02:00:00+00:00,88.60832,15.959995833333332,0.1645,-1.3062942710451568,0.286069228350172
206,2021-08-20 03:00:00+00:00,91.37998916666668,15.746663333333332,0.1788333333333333,-1.103193326852784,1.0805683216476458
207,2021-08-20 04:00:00+00:00,91.7574875,15.86833,0.2049166666666666,-0.8690331049859124,2.489151368923914
208,2021-08-20 05:00:00+00:00,90.70915416666666,16.421655833333332,0.1760833333333333,-0.582721115489345,4.975591934897494
209,2021-08-20 06:00:00+00:00,83.81081999999999,18.560818333333334,0.2430833333333333,-0.4137333188238079,10.774778634626713
210,2021-08-20 07:00:00+00:00,70.24916,21.81583,0.184,-0.39521116595314965,16.60098859726181
211,2021-08-20 08:00:00+00:00,55.17414583333333,25.52166166666667,0.2088333333333333,-0.7246874384008404,13.449600061554634
212,2021-08-20 09:00:00+00:00,51.23497333333333,27.489160833333333,0.16625,-2.647866,10.149869892111663
213,2021-08-20 10:00:00+00:00,49.38658083333333,29.29248583333333,0.1050833333333333,-2.647866,0.0
214,2021-08-20 11:00:00+00:00,42.769155000000005,30.649998333333333,0.1680833333333333,-2.647866,0.044664161878971154
215,2021-08-20 12:00:00+00:00,34.2657375,32.40582916666667,0.2856666666666667,-2.597801,0.06900167155809989
216,2021-08-20 13:00:00+00:00,35.97573833333333,32.7615725,0.2636666666666666,-2.547736,0.12559829170907255
217,2021-08-20 14:00:00+00:00,35.49333,33.061645,0.247,-2.547736,0.1857907510262602
218,2021-08-20 15:00:00+00:00,39.331651666666666,32.0166625,0.2082499999999999,-2.547736,0.5384085057531962
219,2021-08-20 16:00:00+00:00,41.175828333333335,31.248329166666668,0.2575,-2.421217107971329,1.1765548228570455
220,2021-08-20 17:00:00+00:00,50.44582833333333,27.446656666666662,0.2210833333333333,-2.112957406695786,7.976282212318619
221,2021-08-20 18:00:00+00:00,59.899993333333335,23.01166083333333,0.1171666666666666,-1.9188235434344043,0.0
222,2021-08-20 19:00:00+00:00,67.16998833333334,21.404153333333337,0.085,-1.8924593945633057,0.0
223,2021-08-20 20:00:00+00:00,71.03332916666666,20.574995,0.1148333333333333,-2.647866,0.0
224,2021-08-20 21:00:00+00:00,77.13749333333334,19.734146666666668,0.1803333333333333,-2.647866,0.501673653799839
225,2021-08-20 22:00:00+00:00,82.62415083333333,18.4799975,0.154,-2.647866,1.7909784610666724
226,2021-08-20 23:00:00+00:00,87.394965,17.709161666666667,0.1381666666666666,-2.647866,0.0
227,2021-08-21 00:00:00+00:00,89.58666,17.196664166666668,0.2210833333333333,-2.647866,0.37220535649323816
228,2021-08-21 01:00:00+00:00,87.97997916666667,16.429153333333335,0.2182499999999999,-2.647866,1.269892968066666
229,2021-08-21 02:00:00+00:00,88.61248833333333,15.768329166666668,0.1563333333333333,-2.647866,2.428069891053497
230,2021-08-21 03:00:00+00:00,91.00246416666668,15.381661666666666,0.2209166666666666,-2.432526488269649,3.8691553626691966
231,2021-08-21 04:00:00+00:00,91.11581916666668,15.403294166666669,0.1914166666666666,-2.2165329950566326,6.013730142586438
232,2021-08-21 05:00:00+00:00,91.45999333333332,15.64832,0.2045833333333333,-1.990051251305472,9.093052786408041
233,2021-08-21 06:00:00+00:00,81.6966525,18.33499583333333,0.32625,-1.6602370028217726,19.550352242655798
234,2021-08-21 07:00:00+00:00,64.97749333333333,22.832495833333336,0.2251666666666666,-1.670345807197605,25.802204996202647
235,2021-08-21 08:00:00+00:00,54.6699975,26.364996666666663,0.287,-1.6500537233950832,17.453155624392224
236,2021-08-21 09:00:00+00:00,52.13082833333333,28.398325,0.1259166666666666,-1.8644846225574678,0.0
237,2021-08-21 10:00:00+00:00,48.279988333333336,29.629988333333333,0.2474166666666666,-2.024734818574359,0.0722497294145974
238,2021-08-21 11:00:00+00:00,46.624155,30.9199875,0.2385833333333333,-2.2171347339136798,0.15583116592349233
239,2021-08-21 12:00:00+00:00,40.5849875,34.2240625,0.1599166666666666,-2.647866,0.0492080878324197
240,2021-08-21 13:00:00+00:00,39.21166333333333,34.3424925,0.1846666666666666,-2.647866,0.08069100594988443
241,2021-08-21 14:00:00+00:00,36.047495,33.1416625,0.0667499999999999,-2.647866,0.0
242,2021-08-21 15:00:00+00:00,37.67982166666667,32.1741625,0.1967499999999999,-2.647866,0.0197371496731491
